feature_gene,uniprot_id,tier,source,has_esm2_embedding
SPINDOC,Q9BUA3,1,HGNC_symbol,False
SPINK1,P00995,1,HGNC_symbol,True
SPINK13,Q1W4C9,1,HGNC_symbol,False
SPINK14,Q6IE38,1,HGNC_symbol,True
SPINK2,P20155,1,HGNC_symbol,True
SPINK4,O60575,1,HGNC_symbol,False
SPINK5,Q9NQ38,1,HGNC_symbol,False
SPINK6,Q6UWN8,1,HGNC_symbol,False
SPINK7,P58062,1,HGNC_symbol,True
SPINK8,P0C7L1,1,HGNC_symbol,False
SPINK9,Q5DT21,1,HGNC_symbol,True
SPINT1,O43278,1,HGNC_symbol,False
SPINT2,O43291,1,HGNC_symbol,True
SPINT3,P49223,1,HGNC_symbol,False
SPINT4,Q6UDR6,1,HGNC_symbol,False
SPIRE1,Q08AE8,1,HGNC_symbol,True
SPIRE2,Q8WWL2,1,HGNC_symbol,False
SPMAP1,A8MV24,1,HGNC_symbol,False
SPMAP2,Q9P2T0,1,HGNC_symbol,False
SPMAP2L,P0DJG4,1,HGNC_symbol,True
SPMIP1,A0A1B0GUX0,1,HGNC_symbol,False
SPMIP10,Q6ZNM6,1,HGNC_symbol,False
SPMIP11,A0A1B0GTD5,1,HGNC_symbol,True
SPMIP2,Q96LM5,1,HGNC_symbol,False
SPMIP3,Q5SVJ3,1,HGNC_symbol,False
SPMIP4,Q8N865,1,HGNC_symbol,True
SPMIP5,Q8WW14,1,HGNC_symbol,False
SPMIP6,Q8NCR6,1,HGNC_symbol,False
SPMIP7,A4D263,1,HGNC_symbol,True
SPMIP8,Q6URK8,1,HGNC_symbol,True
SPMIP9,Q96LM6,1,HGNC_symbol,False
SPN,P16150,1,HGNC_symbol,False
SPNS1,Q9H2V7,1,HGNC_symbol,True
SPNS2,Q8IVW8,1,HGNC_symbol,True
SPNS3,Q6ZMD2,1,HGNC_symbol,False
SPO11,Q9Y5K1,1,HGNC_symbol,True
SPOCD1,Q6ZMY3,1,HGNC_symbol,False
SPOCK1,Q08629,1,HGNC_symbol,True
SPOCK2,Q92563,1,HGNC_symbol,False
SPOCK3,Q9BQ16,1,HGNC_symbol,True
SPON1,Q9HCB6,1,HGNC_symbol,False
SPON2,Q9BUD6,1,HGNC_symbol,False
SPOP,O43791,1,HGNC_symbol,False
SPOPL,Q6IQ16,1,HGNC_symbol,False
SPOUT1,Q5T280,1,HGNC_symbol,True
SPP1,P10451,1,HGNC_symbol,True
SPP2,Q13103,1,HGNC_symbol,False
SPPL2A,Q8TCT8,1,HGNC_symbol,True
SPPL2B,Q8TCT7,1,HGNC_symbol,False
SPPL2C,Q8IUH8,1,HGNC_symbol,False
SPPL3,Q8TCT6,1,HGNC_symbol,True
SPR,P35270,1,HGNC_symbol,True
SPRED1,Q7Z699,1,HGNC_symbol,True
SPRED2,Q7Z698,1,HGNC_symbol,False
SPRED3,Q2MJR0,1,HGNC_symbol,False
SPRING1,Q9H741,1,HGNC_symbol,False
SPRN,Q5BIV9,1,HGNC_symbol,False
SPRR1A,P35321,1,HGNC_symbol,True
SPRR1B,P22528,1,HGNC_symbol,True
SPRR2A,P35326,1,HGNC_symbol,False
SPRR2B,P35325,1,HGNC_symbol,False
SPRR2D,P22532,1,HGNC_symbol,False
SPRR2E,P22531,1,HGNC_symbol,True
SPRR2F,Q96RM1,1,HGNC_symbol,False
SPRR2G,Q9BYE4,1,HGNC_symbol,True
SPRR3,Q9UBC9,1,HGNC_symbol,False
SPRR4,Q96PI1,1,HGNC_symbol,False
SPRR5,A0A1B0GTR4,1,HGNC_symbol,False
SPRTN,Q9H040,1,HGNC_symbol,False
SPRY1,O43609,1,HGNC_symbol,True
SPRY2,O43597,1,HGNC_symbol,True
SPRY3,O43610,1,HGNC_symbol,True
SPRY4,Q9C004,1,HGNC_symbol,False
SPRYD3,Q8NCJ5,1,HGNC_symbol,False
SPRYD4,Q8WW59,1,HGNC_symbol,False
SPRYD7,Q5W111,1,HGNC_symbol,True
SPSB1,Q96BD6,1,HGNC_symbol,False
SPSB2,Q99619,1,HGNC_symbol,False
SPSB3,Q6PJ21,1,HGNC_symbol,False
SPSB4,Q96A44,1,HGNC_symbol,True
SPTA1,P02549,1,HGNC_symbol,False
SPTAN1,Q13813,1,HGNC_symbol,False
SPTB,P11277,1,HGNC_symbol,False
SPTBN1,Q01082,1,HGNC_symbol,False
SPTBN2,O15020,1,HGNC_symbol,False
SPTBN4,Q9H254,1,HGNC_symbol,False
SPTBN5,Q9NRC6,1,HGNC_symbol,False
SPTLC1,O15269,1,HGNC_symbol,True
SPTLC1P1,,0,unmapped,False
SPTLC2,O15270,1,HGNC_symbol,True
SPTLC3,Q9NUV7,1,HGNC_symbol,True
SPTSSA,Q969W0,1,HGNC_symbol,False
SPTSSB,Q8NFR3,1,HGNC_symbol,False
SPTY2D1,Q68D10,1,HGNC_symbol,True
SPTY2D1-AS1,,0,unmapped,False
SPX,Q9BT56,1,HGNC_symbol,False
SPZ1,Q9BXG8,1,HGNC_symbol,True
SQLE,Q14534,1,HGNC_symbol,False
SQOR,Q9Y6N5,1,HGNC_symbol,False
SQRDL,1.8.5.-,5,STRING_alias,False
SQSTM1,Q13501,1,HGNC_symbol,False
SRA1,Q9HD15,1,HGNC_symbol,False
SRARP,Q8NEQ6,1,HGNC_symbol,False
SRBD1,Q8N5C6,1,HGNC_symbol,True
SRC,P12931,1,HGNC_symbol,True
SRCAP,Q6ZRS2,1,HGNC_symbol,False
SRCIN1,Q9C0H9,1,HGNC_symbol,False
SRCRB4D,136853,5,STRING_alias,False
SRD5A1,P18405,1,HGNC_symbol,False
SRD5A2,P31213,1,HGNC_symbol,False
SRD5A3,Q9H8P0,1,HGNC_symbol,False
SRD5A3-AS1,,0,unmapped,False
SREBF1,P36956,1,HGNC_symbol,False
SREBF2,Q12772,1,HGNC_symbol,False
SREK1,Q8WXA9,1,HGNC_symbol,False
SREK1IP1,Q8N9Q2,1,HGNC_symbol,False
SRF,P11831,1,HGNC_symbol,False
SRFBP1,Q8NEF9,1,HGNC_symbol,True
SRGAP1,Q7Z6B7,1,HGNC_symbol,False
SRGAP2,O75044,1,HGNC_symbol,False
SRGAP2B,P0DMP2,1,HGNC_symbol,False
SRGAP2C,P0DJJ0,1,HGNC_symbol,True
SRGAP3,O43295,1,HGNC_symbol,False
SRGN,P10124,1,HGNC_symbol,False
SRI,P30626,1,HGNC_symbol,False
SRIP3,,0,unmapped,False
SRL,Q86TD4,1,HGNC_symbol,False
SRM,P19623,1,HGNC_symbol,False
SRMS,Q9H3Y6,1,HGNC_symbol,False
SRP14,P37108,1,HGNC_symbol,True
SRP14-AS1,,0,unmapped,False
SRP19,P09132,1,HGNC_symbol,False
SRP54,P61011,1,HGNC_symbol,True
SRP68,Q9UHB9,1,HGNC_symbol,True
SRP72,O76094,1,HGNC_symbol,False
SRP72P1,,0,unmapped,False
SRP72P2,,0,unmapped,False
SRP9,P49458,1,HGNC_symbol,False
SRP9P1,,0,unmapped,False
SRPK1,Q96SB4,1,HGNC_symbol,True
SRPK2,P78362,1,HGNC_symbol,True
SRPK3,Q9UPE1,1,HGNC_symbol,False
SRPR,2FH5,5,STRING_alias,False
SRPRA,P08240,1,HGNC_symbol,True
SRPRB,Q9Y5M8,1,HGNC_symbol,False
SRPX,P78539,1,HGNC_symbol,False
SRPX2,O60687,1,HGNC_symbol,True
SRR,Q9GZT4,1,HGNC_symbol,False
SRRD,Q9UH36,1,HGNC_symbol,True
SRRM1,Q8IYB3,1,HGNC_symbol,False
SRRM1P3,,0,unmapped,False
SRRM2,Q9UQ35,1,HGNC_symbol,False
SRRM2-AS1,,0,unmapped,False
SRRM3,A6NNA2,1,HGNC_symbol,False
SRRM4,A7MD48,1,HGNC_symbol,True
SRRM5,B3KS81,1,HGNC_symbol,False
SRRT,Q9BXP5,1,HGNC_symbol,False
SRSF1,Q07955,1,HGNC_symbol,True
SRSF10,O75494,1,HGNC_symbol,True
SRSF10P1,,0,unmapped,False
SRSF11,Q05519,1,HGNC_symbol,False
SRSF12,Q8WXF0,1,HGNC_symbol,True
SRSF2,Q01130,1,HGNC_symbol,False
SRSF3,P84103,1,HGNC_symbol,False
SRSF4,Q08170,1,HGNC_symbol,False
SRSF5,Q13243,1,HGNC_symbol,False
SRSF6,Q13247,1,HGNC_symbol,False
SRSF7,Q16629,1,HGNC_symbol,True
SRSF8,Q9BRL6,1,HGNC_symbol,False
SRSF9,Q13242,1,HGNC_symbol,True
SRXN1,Q9BYN0,1,HGNC_symbol,False
SRY,Q05066,1,HGNC_symbol,False
SS18,Q15532,1,HGNC_symbol,False
SS18L1,O75177,1,HGNC_symbol,False
SS18L2,Q9UHA2,1,HGNC_symbol,False
SSB,P05455,1,HGNC_symbol,True
SSBP1,Q04837,1,HGNC_symbol,True
SSBP2,P81877,1,HGNC_symbol,False
SSBP3,Q9BWW4,1,HGNC_symbol,True
SSBP3-AS1,Q7Z2R9,1,HGNC_symbol,False
SSBP4,Q9BWG4,1,HGNC_symbol,True
SSC4D,Q8WTU2,1,HGNC_symbol,True
SSC5D,A1L4H1,1,HGNC_symbol,False
SSFA2,6744,5,STRING_alias,False
SSH1,Q8WYL5,1,HGNC_symbol,False
SSH2,Q76I76,1,HGNC_symbol,False
SSH3,Q8TE77,1,HGNC_symbol,True
SSMEM1,Q8WWF3,1,HGNC_symbol,False
SSNA1,O43805,1,HGNC_symbol,False
SSPN,Q14714,1,HGNC_symbol,False
SSPO,,0,unmapped,False
SSR1,P43307,1,HGNC_symbol,True
SSR2,P43308,1,HGNC_symbol,False
SSR3,Q9UNL2,1,HGNC_symbol,False
SSR4,P51571,1,HGNC_symbol,False
SSR4P1,,0,unmapped,False
SSRP1,Q08945,1,HGNC_symbol,False
SSSCA1,10534,5,STRING_alias,False
SSSCA1-AS1,,0,unmapped,False
SST,P61278,1,HGNC_symbol,False
SSTR1,P30872,1,HGNC_symbol,False
SSTR2,P30874,1,HGNC_symbol,True
SSTR3,P32745,1,HGNC_symbol,True
SSTR4,P31391,1,HGNC_symbol,True
SSTR5,P35346,1,HGNC_symbol,True
SSU72,Q9NP77,1,HGNC_symbol,True
SSU72L1,A0A1W2PQ27,1,HGNC_symbol,False
SSU72L2,A0A1W2PQD8,1,HGNC_symbol,False
SSU72L3,A0A1W2PQJ5,1,HGNC_symbol,True
SSU72L4,A0A1W2PQC6,1,HGNC_symbol,False
SSU72L5,A0A1W2PQ64,1,HGNC_symbol,True
SSU72L6,A0A1W2PR75,1,HGNC_symbol,True
SSUH2,Q9Y2M2,1,HGNC_symbol,False
SSX1,Q16384,1,HGNC_symbol,True
SSX2,Q16385,1,HGNC_symbol,False
SSX2B,,0,unmapped,False
SSX2IP,Q9Y2D8,1,HGNC_symbol,False
SSX3,Q99909,1,HGNC_symbol,False
SSX4,O60224,1,HGNC_symbol,False
SSX4B,548313,5,STRING_alias,False
SSX5,O60225,1,HGNC_symbol,False
SSX7,Q7RTT5,1,HGNC_symbol,True
ST13,P50502,1,HGNC_symbol,True
ST13P10,,0,unmapped,False
ST13P13,,0,unmapped,False
ST13P15,,0,unmapped,False
ST13P18,,0,unmapped,False
ST13P19,,0,unmapped,False
ST13P3,,0,unmapped,False
ST13P4,Q8IZP2,1,HGNC_symbol,True
ST13P5,Q8NFI4,1,HGNC_symbol,False
ST13P6,,0,unmapped,False
ST14,Q9Y5Y6,1,HGNC_symbol,True
ST18,O60284,1,HGNC_symbol,False
ST20,Q9HBF5,1,HGNC_symbol,True
ST3GAL1,Q11201,1,HGNC_symbol,False
ST3GAL2,Q16842,1,HGNC_symbol,False
ST3GAL3,Q11203,1,HGNC_symbol,False
ST3GAL4,Q11206,1,HGNC_symbol,False
ST3GAL5,Q9UNP4,1,HGNC_symbol,True
ST3GAL6,Q9Y274,1,HGNC_symbol,True
ST3GAL6-AS1,,0,unmapped,False
ST5,6764,5,STRING_alias,False
ST6GAL1,P15907,1,HGNC_symbol,False
ST6GAL2,Q96JF0,1,HGNC_symbol,False
ST6GALNAC1,Q9NSC7,1,HGNC_symbol,False
ST6GALNAC2,Q9UJ37,1,HGNC_symbol,False
ST6GALNAC3,Q8NDV1,1,HGNC_symbol,True
ST6GALNAC4,Q9H4F1,1,HGNC_symbol,False
ST6GALNAC4P1,,0,unmapped,False
ST6GALNAC5,Q9BVH7,1,HGNC_symbol,False
ST6GALNAC6,Q969X2,1,HGNC_symbol,False
ST7,Q9NRC1,1,HGNC_symbol,False
ST7-AS1,,0,unmapped,False
ST7-OT4,,0,unmapped,False
ST7L,Q8TDW4,1,HGNC_symbol,True
ST8SIA1,Q92185,1,HGNC_symbol,True
ST8SIA2,Q92186,1,HGNC_symbol,False
ST8SIA3,O43173,1,HGNC_symbol,False
ST8SIA4,Q92187,1,HGNC_symbol,True
ST8SIA5,O15466,1,HGNC_symbol,False
ST8SIA6,P61647,1,HGNC_symbol,False
STAB1,Q9NY15,1,HGNC_symbol,False
STAB2,Q8WWQ8,1,HGNC_symbol,False
STAC,Q99469,1,HGNC_symbol,True
STAC2,Q6ZMT1,1,HGNC_symbol,True
STAC3,Q96MF2,1,HGNC_symbol,False
STAG1,Q8WVM7,1,HGNC_symbol,False
STAG2,Q8N3U4,1,HGNC_symbol,False
STAG3,Q9UJ98,1,HGNC_symbol,False
STAG3L1,P0CL83,1,HGNC_symbol,False
STAG3L2,P0CL84,1,HGNC_symbol,True
STAG3L3,P0CL85,1,HGNC_symbol,True
STAG3L4,Q8TBR4,1,HGNC_symbol,False
STAG3L5P,,0,unmapped,False
STAG3L5P-PVRIG2P-PILRB,,0,unmapped,False
STAM,Q92783,1,HGNC_symbol,True
STAM2,O75886,1,HGNC_symbol,False
STAMBP,O95630,1,HGNC_symbol,True
STAMBPL1,Q96FJ0,1,HGNC_symbol,False
STAP1,Q9ULZ2,1,HGNC_symbol,False
STAP2,Q9UGK3,1,HGNC_symbol,True
STAR,P49675,1,HGNC_symbol,False
STARD10,Q9Y365,1,HGNC_symbol,False
STARD13,Q9Y3M8,1,HGNC_symbol,False
STARD3,Q14849,1,HGNC_symbol,False
STARD3NL,O95772,1,HGNC_symbol,True
STARD4,Q96DR4,1,HGNC_symbol,True
STARD4-AS1,,0,unmapped,False
STARD5,Q9NSY2,1,HGNC_symbol,False
STARD6,P59095,1,HGNC_symbol,False
STARD7,Q9NQZ5,1,HGNC_symbol,True
STARD7-AS1,,0,unmapped,False
STARD8,Q92502,1,HGNC_symbol,True
STARD9,Q9P2P6,1,HGNC_symbol,False
STAT1,P42224,1,HGNC_symbol,True
STAT2,P52630,1,HGNC_symbol,True
STAT3,P40763,1,HGNC_symbol,False
STAT4,Q14765,1,HGNC_symbol,True
STAT5A,P42229,1,HGNC_symbol,True
STAT5B,P51692,1,HGNC_symbol,True
STAT6,P42226,1,HGNC_symbol,True
STATH,P02808,1,HGNC_symbol,False
STAU1,O95793,1,HGNC_symbol,False
STAU2,Q9NUL3,1,HGNC_symbol,True
STBD1,O95210,1,HGNC_symbol,True
STC1,P52823,1,HGNC_symbol,False
STC2,O76061,1,HGNC_symbol,False
STEAP1,Q9UHE8,1,HGNC_symbol,False
STEAP1B,Q6NZ63,1,HGNC_symbol,False
STEAP2,Q8NFT2,1,HGNC_symbol,True
STEAP3,Q658P3,1,HGNC_symbol,False
STEAP4,Q687X5,1,HGNC_symbol,False
STEEP1,Q9H5V9,1,HGNC_symbol,True
STH,Q8IWL8,1,HGNC_symbol,True
STIL,Q15468,1,HGNC_symbol,False
STIM1,Q13586,1,HGNC_symbol,False
STIM2,Q9P246,1,HGNC_symbol,True
STIMATE,Q86TL2,1,HGNC_symbol,True
STING1,Q86WV6,1,HGNC_symbol,True
STIP1,P31948,1,HGNC_symbol,False
STK10,O94804,1,HGNC_symbol,False
STK11,Q15831,1,HGNC_symbol,False
STK11IP,Q8N1F8,1,HGNC_symbol,False
STK16,O75716,1,HGNC_symbol,False
STK17A,Q9UEE5,1,HGNC_symbol,True
STK17B,O94768,1,HGNC_symbol,False
STK19,2.7.11.1,5,STRING_alias,False
STK19P,,0,unmapped,False
STK24,Q9Y6E0,1,HGNC_symbol,False
STK24-AS1,,0,unmapped,False
STK25,O00506,1,HGNC_symbol,True
STK26,Q9P289,1,HGNC_symbol,False
STK3,Q13188,1,HGNC_symbol,True
STK31,Q9BXU1,1,HGNC_symbol,True
STK32A,Q8WU08,1,HGNC_symbol,True
STK32B,Q9NY57,1,HGNC_symbol,False
STK32C,Q86UX6,1,HGNC_symbol,True
STK33,Q9BYT3,1,HGNC_symbol,False
STK35,Q8TDR2,1,HGNC_symbol,False
STK36,Q9NRP7,1,HGNC_symbol,False
STK38,Q15208,1,HGNC_symbol,True
STK38L,Q9Y2H1,1,HGNC_symbol,True
STK39,Q9UEW8,1,HGNC_symbol,False
STK4,Q13043,1,HGNC_symbol,False
STK4-AS1,,0,unmapped,False
STK40,Q8N2I9,1,HGNC_symbol,True
STKLD1,Q8NE28,1,HGNC_symbol,True
STMN1,P16949,1,HGNC_symbol,False
STMN2,Q93045,1,HGNC_symbol,False
STMN3,Q9NZ72,1,HGNC_symbol,False
STMN4,Q9H169,1,HGNC_symbol,True
STMND1,H3BQB6,1,HGNC_symbol,False
STMP1,E0CX11,1,HGNC_symbol,False
STN1,Q9H668,1,HGNC_symbol,True
STOM,P27105,1,HGNC_symbol,False
STOML1,Q9UBI4,1,HGNC_symbol,False
STOML2,Q9UJZ1,1,HGNC_symbol,False
STOML3,Q8TAV4,1,HGNC_symbol,False
STON1,Q9Y6Q2,1,HGNC_symbol,True
STON2,Q8WXE9,1,HGNC_symbol,False
STOX1,Q6ZVD7,1,HGNC_symbol,False
STOX2,Q9P2F5,1,HGNC_symbol,False
STPG1,Q5TH74,1,HGNC_symbol,False
STPG2,Q8N412,1,HGNC_symbol,False
STPG3,Q8N7X2,1,HGNC_symbol,False
STPG4,Q8N801,1,HGNC_symbol,False
STRA13,8553,5,STRING_alias,False
STRA6,Q9BX79,1,HGNC_symbol,False
STRA8,Q7Z7C7,1,HGNC_symbol,False
STRADA,Q7RTN6,1,HGNC_symbol,False
STRADB,Q9C0K7,1,HGNC_symbol,True
STRAP,Q9Y3F4,1,HGNC_symbol,True
STRBP,Q96SI9,1,HGNC_symbol,False
STRC,Q7RTU9,1,HGNC_symbol,False
STRCP1,A6NGW2,1,HGNC_symbol,False
STRIP1,Q5VSL9,1,HGNC_symbol,False
STRIP2,Q9ULQ0,1,HGNC_symbol,False
STRIT1,P0DN84,1,HGNC_symbol,False
STRN,O43815,1,HGNC_symbol,False
STRN3,Q13033,1,HGNC_symbol,False
STRN4,Q9NRL3,1,HGNC_symbol,False
STS,P08842,1,HGNC_symbol,True
STT3A,P46977,1,HGNC_symbol,False
STT3B,Q8TCJ2,1,HGNC_symbol,False
STUB1,Q9UNE7,1,HGNC_symbol,True
STUM,Q69YW2,1,HGNC_symbol,False
STX10,O60499,1,HGNC_symbol,False
STX11,O75558,1,HGNC_symbol,False
STX12,Q86Y82,1,HGNC_symbol,False
STX16,O14662,1,HGNC_symbol,False
STX16-NPEPL1,,0,unmapped,False
STX17,P56962,1,HGNC_symbol,True
STX18,Q9P2W9,1,HGNC_symbol,False
STX18-AS1,,0,unmapped,False
STX19,Q8N4C7,1,HGNC_symbol,True
STX1A,Q16623,1,HGNC_symbol,False
STX1B,P61266,1,HGNC_symbol,False
STX2,P32856,1,HGNC_symbol,False
STX3,Q13277,1,HGNC_symbol,True
STX4,Q12846,1,HGNC_symbol,True
STX5,Q13190,1,HGNC_symbol,True
STX6,O43752,1,HGNC_symbol,True
STX7,O15400,1,HGNC_symbol,True
STX8,Q9UNK0,1,HGNC_symbol,False
STXBP1,P61764,1,HGNC_symbol,False
STXBP2,Q15833,1,HGNC_symbol,False
STXBP3,O00186,1,HGNC_symbol,False
STXBP4,Q6ZWJ1,1,HGNC_symbol,True
STXBP5,Q5T5C0,1,HGNC_symbol,False
STXBP5-AS1,,0,unmapped,False
STXBP5L,Q9Y2K9,1,HGNC_symbol,False
STXBP6,Q8NFX7,1,HGNC_symbol,False
STYK1,Q6J9G0,1,HGNC_symbol,False
STYX,Q8WUJ0,1,HGNC_symbol,True
STYXL1,Q9Y6J8,1,HGNC_symbol,True
STYXL2,Q5VZP5,1,HGNC_symbol,False
SUB1,P53999,1,HGNC_symbol,False
SUB1P1,,0,unmapped,False
SUB1P3,,0,unmapped,False
SUCLA2,Q9P2R7,1,HGNC_symbol,True
SUCLA2P3,,0,unmapped,False
SUCLG1,P53597,1,HGNC_symbol,True
SUCLG2,Q96I99,1,HGNC_symbol,False
SUCLG2P2,,0,unmapped,False
SUCNR1,Q9BXA5,1,HGNC_symbol,True
SUCO,Q9UBS9,1,HGNC_symbol,False
SUDS3,Q9H7L9,1,HGNC_symbol,False
SUDS3P1,,0,unmapped,False
SUFU,Q9UMX1,1,HGNC_symbol,True
SUGCT,Q9HAC7,1,HGNC_symbol,True
SUGP1,Q8IWZ8,1,HGNC_symbol,True
SUGP2,Q8IX01,1,HGNC_symbol,False
SUGT1,Q9Y2Z0,1,HGNC_symbol,True
SUGT1P,,0,unmapped,False
SUGT1P2,,0,unmapped,False
SUGT1P3,,0,unmapped,False
SULF1,Q8IWU6,1,HGNC_symbol,True
SULF2,Q8IWU5,1,HGNC_symbol,False
SULT1A1,P50225,1,HGNC_symbol,True
SULT1A2,P50226,1,HGNC_symbol,True
SULT1A3,P0DMM9,1,HGNC_symbol,False
SULT1A4,P0DMN0,1,HGNC_symbol,False
SULT1B1,O43704,1,HGNC_symbol,True
SULT1C2,O00338,1,HGNC_symbol,True
SULT1C3,Q6IMI6,1,HGNC_symbol,False
SULT1C4,O75897,1,HGNC_symbol,False
SULT1E1,P49888,1,HGNC_symbol,True
SULT2A1,Q06520,1,HGNC_symbol,False
SULT2B1,O00204,1,HGNC_symbol,False
SULT4A1,Q9BR01,1,HGNC_symbol,False
SULT6B1,Q6IMI4,1,HGNC_symbol,False
SUMF1,Q8NBK3,1,HGNC_symbol,False
SUMF2,Q8NBJ7,1,HGNC_symbol,True
SUMO1,P63165,1,HGNC_symbol,False
SUMO1P1,G2XKQ0,1,HGNC_symbol,False
SUMO1P3,,0,unmapped,False
SUMO1P4,,0,unmapped,False
SUMO2,P61956,1,HGNC_symbol,False
SUMO2P1,,0,unmapped,False
SUMO2P17,,0,unmapped,False
SUMO2P20,,0,unmapped,False
SUMO2P3,,0,unmapped,False
SUMO2P6,,0,unmapped,False
SUMO3,P55854,1,HGNC_symbol,False
SUMO4,Q6EEV6,1,HGNC_symbol,True
SUN1,O94901,1,HGNC_symbol,False
SUN2,Q9UH99,1,HGNC_symbol,False
SUN3,Q8TAQ9,1,HGNC_symbol,False
SUN5,Q8TC36,1,HGNC_symbol,False
SUOX,P51687,1,HGNC_symbol,True
SUPT16H,Q9Y5B9,1,HGNC_symbol,False
SUPT20H,Q8NEM7,1,HGNC_symbol,True
SUPT20HL1,Q3ZLR7,1,HGNC_symbol,False
SUPT20HL2,P0C7V6,1,HGNC_symbol,False
SUPT3H,O75486,1,HGNC_symbol,True
SUPT4H1,P63272,1,HGNC_symbol,True
SUPT5H,O00267,1,HGNC_symbol,False
SUPT6H,Q7KZ85,1,HGNC_symbol,False
SUPT7L,O94864,1,HGNC_symbol,True
SUPV3L1,Q8IYB8,1,HGNC_symbol,True
SURF1,Q15526,1,HGNC_symbol,True
SURF2,Q15527,1,HGNC_symbol,True
SURF4,O15260,1,HGNC_symbol,False
SURF6,O75683,1,HGNC_symbol,False
SUSD1,Q6UWL2,1,HGNC_symbol,False
SUSD2,Q9UGT4,1,HGNC_symbol,False
SUSD3,Q96L08,1,HGNC_symbol,True
SUSD4,Q5VX71,1,HGNC_symbol,False
SUSD5,O60279,1,HGNC_symbol,False
SUSD6,Q92537,1,HGNC_symbol,False
SUV39H1,O43463,1,HGNC_symbol,False
SUV39H2,Q9H5I1,1,HGNC_symbol,True
SUV420H1,2.1.1.361,5,STRING_alias,False
SUV420H2,2.1.1.361,5,STRING_alias,False
SUZ12,Q15022,1,HGNC_symbol,True
SUZ12P,,0,unmapped,False
SV2A,Q7L0J3,1,HGNC_symbol,False
SV2B,Q7L1I2,1,HGNC_symbol,False
SV2C,Q496J9,1,HGNC_symbol,False
SVBP,Q8N300,1,HGNC_symbol,True
SVEP1,Q4LDE5,1,HGNC_symbol,False
SVIL,O95425,1,HGNC_symbol,False
SVILP1,,0,unmapped,False
SVIP,Q8NHG7,1,HGNC_symbol,True
SVOP,Q8N4V2,1,HGNC_symbol,True
SVOPL,Q8N434,1,HGNC_symbol,True
SWAP70,Q9UH65,1,HGNC_symbol,True
SWI5,Q1ZZU3,1,HGNC_symbol,False
SWSAP1,Q6NVH7,1,HGNC_symbol,True
SWT1,Q5T5J6,1,HGNC_symbol,True
SYAP1,Q96A49,1,HGNC_symbol,False
SYBU,Q9NX95,1,HGNC_symbol,True
SYCE1,Q8N0S2,1,HGNC_symbol,True
SYCE1L,A8MT33,1,HGNC_symbol,True
SYCE2,Q6PIF2,1,HGNC_symbol,False
SYCE3,A1L190,1,HGNC_symbol,True
SYCN,Q0VAF6,1,HGNC_symbol,True
SYCP1,Q15431,1,HGNC_symbol,False
SYCP2,Q9BX26,1,HGNC_symbol,False
SYCP2L,Q5T4T6,1,HGNC_symbol,False
SYCP3,Q8IZU3,1,HGNC_symbol,False
SYDE1,Q6ZW31,1,HGNC_symbol,False
SYDE2,Q5VT97,1,HGNC_symbol,False
SYF2,O95926,1,HGNC_symbol,True
SYK,P43405,1,HGNC_symbol,True
SYMPK,Q92797,1,HGNC_symbol,False
SYN1,P17600,1,HGNC_symbol,False
SYN2,Q92777,1,HGNC_symbol,False
SYN3,O14994,1,HGNC_symbol,False
SYNC,Q9H7C4,1,HGNC_symbol,True
SYNCRIP,O60506,1,HGNC_symbol,False
SYNDIG1,Q9H7V2,1,HGNC_symbol,False
SYNDIG1L,A6NDD5,1,HGNC_symbol,True
SYNE1,Q8NF91,1,HGNC_symbol,False
SYNE2,Q8WXH0,1,HGNC_symbol,False
SYNE3,Q6ZMZ3,1,HGNC_symbol,False
SYNE4,Q8N205,1,HGNC_symbol,True
SYNGAP1,Q96PV0,1,HGNC_symbol,False
SYNGR1,O43759,1,HGNC_symbol,True
SYNGR2,O43760,1,HGNC_symbol,True
SYNGR3,O43761,1,HGNC_symbol,False
SYNGR4,O95473,1,HGNC_symbol,True
SYNJ1,O43426,1,HGNC_symbol,False
SYNJ2,O15056,1,HGNC_symbol,False
SYNJ2BP,P57105,1,HGNC_symbol,False
SYNM,O15061,1,HGNC_symbol,False
SYNPO,Q8N3V7,1,HGNC_symbol,True
SYNPO2,Q9UMS6,1,HGNC_symbol,False
SYNPO2L,Q9H987,1,HGNC_symbol,True
SYNPR,Q8TBG9,1,HGNC_symbol,True
SYNRG,Q9UMZ2,1,HGNC_symbol,False
SYP,P08247,1,HGNC_symbol,False
SYPL1,Q16563,1,HGNC_symbol,True
SYPL2,Q5VXT5,1,HGNC_symbol,True
SYS1,Q8N2H4,1,HGNC_symbol,True
SYT1,P21579,1,HGNC_symbol,True
SYT10,Q6XYQ8,1,HGNC_symbol,True
SYT11,Q9BT88,1,HGNC_symbol,True
SYT12,Q8IV01,1,HGNC_symbol,True
SYT13,Q7L8C5,1,HGNC_symbol,True
SYT14,Q8NB59,1,HGNC_symbol,False
SYT15,Q9BQS2,1,HGNC_symbol,True
SYT15B,X6R8R1,1,HGNC_symbol,False
SYT16,Q17RD7,1,HGNC_symbol,False
SYT17,Q9BSW7,1,HGNC_symbol,False
SYT2,Q8N9I0,1,HGNC_symbol,False
SYT3,Q9BQG1,1,HGNC_symbol,False
SYT4,Q9H2B2,1,HGNC_symbol,False
SYT5,O00445,1,HGNC_symbol,True
