cell_idx,predicted_mechanism,confidence,prob_drug_efflux,prob_clonal_evolution,prob_immune_escape,prob_microenvironmental
5474,immune_escape,0.27167118,0.24950589,0.23403034,0.27167118,0.24479264
5475,immune_escape,0.2703196,0.24917103,0.2357611,0.2703196,0.24474823
5476,immune_escape,0.26807022,0.2512831,0.2356455,0.26807022,0.2450011
5477,immune_escape,0.272118,0.24950527,0.23360313,0.272118,0.24477358
5478,immune_escape,0.26796412,0.25167,0.23545457,0.26796412,0.2449113
5479,immune_escape,0.27200606,0.24921156,0.23410611,0.27200606,0.24467628
5480,immune_escape,0.27033743,0.24900942,0.23597948,0.27033743,0.24467377
5481,immune_escape,0.26800263,0.25113624,0.23589078,0.26800263,0.24497037
5482,immune_escape,0.26973394,0.24827358,0.23770143,0.26973394,0.24429105
5483,immune_escape,0.26934466,0.24858317,0.23743981,0.26934466,0.24463241
5484,immune_escape,0.27140057,0.24902064,0.23484294,0.27140057,0.24473585
5485,immune_escape,0.27139223,0.24902274,0.23484746,0.27139223,0.24473763
5486,immune_escape,0.27009916,0.24911031,0.23591669,0.27009916,0.24487387
5487,immune_escape,0.2712725,0.2493414,0.23470253,0.2712725,0.2446836
5488,immune_escape,0.270052,0.2491173,0.23594385,0.270052,0.24488686
5489,immune_escape,0.27013084,0.24910036,0.23589592,0.27013084,0.24487278
5490,immune_escape,0.27114895,0.24942774,0.23473397,0.27114895,0.24468936
5491,immune_escape,0.27021158,0.24908587,0.2358462,0.27021158,0.24485634
5492,immune_escape,0.27121046,0.24938351,0.23471932,0.27121046,0.24468668
5493,immune_escape,0.2713807,0.24902564,0.23485367,0.2713807,0.24474011
5494,immune_escape,0.2700311,0.24912575,0.23595864,0.2700311,0.24488455
5495,immune_escape,0.27027667,0.24907486,0.23580408,0.27027667,0.24484436
5496,immune_escape,0.27132615,0.24903953,0.23488258,0.27132615,0.24475172
5497,immune_escape,0.26894155,0.25015607,0.23535113,0.26894155,0.24555121
5498,immune_escape,0.27136403,0.24932714,0.23462966,0.27136403,0.24467917
5499,immune_escape,0.2702251,0.24908093,0.23583737,0.2702251,0.24485667
5500,immune_escape,0.27009913,0.24910977,0.23591661,0.27009913,0.24487448
5501,immune_escape,0.2713506,0.2492847,0.23468566,0.2713506,0.24467903
5502,immune_escape,0.27131423,0.24931295,0.23469049,0.27131423,0.24468236
5503,immune_escape,0.27129483,0.24931036,0.2347128,0.27129483,0.24468201
5504,immune_escape,0.2703126,0.24906668,0.23578121,0.2703126,0.24483946
5505,immune_escape,0.26999307,0.24913113,0.2359799,0.26999307,0.24489596
5506,immune_escape,0.27126566,0.24935074,0.23469949,0.27126566,0.24468407
5507,immune_escape,0.27113312,0.24940844,0.23476805,0.27113312,0.24469036
5508,immune_escape,0.27137974,0.24902587,0.23485415,0.27137974,0.24474029
5509,immune_escape,0.27128375,0.24930957,0.23472418,0.27128375,0.24468246
5510,immune_escape,0.27127922,0.24936357,0.23467381,0.27127922,0.24468338
5511,immune_escape,0.26992652,0.24914598,0.23601867,0.26992652,0.24490884
5512,immune_escape,0.27121428,0.24933985,0.23475884,0.27121428,0.244687
5513,immune_escape,0.27121073,0.24938509,0.23471734,0.27121073,0.2446868
5514,immune_escape,0.2700615,0.24911526,0.23593816,0.2700615,0.2448851
5515,immune_escape,0.2714111,0.24901803,0.23483728,0.2714111,0.2447336
5516,immune_escape,0.2702412,0.24907738,0.23582709,0.2702412,0.24485426
5517,immune_escape,0.27125332,0.24937932,0.2346827,0.27125332,0.2446847
5518,immune_escape,0.27135906,0.24924345,0.2347185,0.27135906,0.24467906
5519,immune_escape,0.27125946,0.24938263,0.23467314,0.27125946,0.24468474
5520,immune_escape,0.2703497,0.24905814,0.2357575,0.2703497,0.24483466
5521,immune_escape,0.27071288,0.2490285,0.23553708,0.27071288,0.24472149
5522,immune_escape,0.26902306,0.24982648,0.23599513,0.26902306,0.24515533
5523,immune_escape,0.27128997,0.24937768,0.2346491,0.27128997,0.24468325
5524,immune_escape,0.27203166,0.24918649,0.23411146,0.27203166,0.2446704
5525,immune_escape,0.2719687,0.24912214,0.23426734,0.2719687,0.24464184
5526,immune_escape,0.27134207,0.2493349,0.23459601,0.27134207,0.24472703
5527,immune_escape,0.2713586,0.24934046,0.23462039,0.2713586,0.24468052
5528,immune_escape,0.26896733,0.24984695,0.23600481,0.26896733,0.24518089
5529,immune_escape,0.26898763,0.24982749,0.23603265,0.26898763,0.24515222
5530,immune_escape,0.2681685,0.24972905,0.23685415,0.2681685,0.2452483
5531,immune_escape,0.271425,0.24901459,0.23482972,0.271425,0.24473062
5532,immune_escape,0.27143934,0.24901111,0.23482199,0.27143934,0.24472761
5533,immune_escape,0.27094176,0.24901046,0.23534752,0.27094176,0.24470024
5534,immune_escape,0.27113935,0.24944778,0.23463885,0.27113935,0.24477406
5535,immune_escape,0.27082238,0.24985452,0.2343514,0.27082238,0.24497174
5536,immune_escape,0.27129385,0.24927549,0.23474844,0.27129385,0.24468225
5537,immune_escape,0.27113125,0.24937569,0.23480196,0.27113125,0.24469107
5538,immune_escape,0.26850843,0.24979253,0.23649101,0.26850843,0.24520801
5539,immune_escape,0.27116686,0.24935915,0.23478468,0.27116686,0.24468932
5540,immune_escape,0.2711477,0.24944633,0.23463026,0.2711477,0.24477573
5541,immune_escape,0.2709403,0.24900639,0.2353477,0.2709403,0.24470556
5542,immune_escape,0.27043933,0.24904244,0.23569812,0.27043933,0.24482012
5543,immune_escape,0.2713724,0.2490277,0.23485807,0.2713724,0.24474184
5544,immune_escape,0.26851922,0.24980551,0.23645258,0.26851922,0.24522273
5545,immune_escape,0.27089483,0.24900775,0.23538457,0.27089483,0.2447128
5546,immune_escape,0.2702625,0.24907328,0.23581366,0.2702625,0.24485058
5547,immune_escape,0.26891103,0.24987368,0.23601559,0.26891103,0.24519974
5548,immune_escape,0.27213,0.2486165,0.23495002,0.27213,0.24430342
5549,immune_escape,0.27179438,0.24928509,0.2342197,0.27179438,0.2447008
5550,immune_escape,0.27021465,0.24908307,0.23584396,0.27021465,0.24485837
5551,immune_escape,0.26869145,0.25196934,0.23428981,0.26869145,0.24504949
5552,immune_escape,0.27070048,0.249029,0.235545,0.27070048,0.2447256
5553,immune_escape,0.27194306,0.24919477,0.23418504,0.27194306,0.24467714
5554,immune_escape,0.271359,0.24927782,0.23468542,0.271359,0.24467777
5555,immune_escape,0.27101934,0.2495472,0.2346233,0.27101934,0.24481013
5556,immune_escape,0.27169654,0.2490874,0.234543,0.27169654,0.24467304
5557,immune_escape,0.26935855,0.2500308,0.23536496,0.26935855,0.24524577
5558,immune_escape,0.2703717,0.2501082,0.23428154,0.2703717,0.24523859
5559,immune_escape,0.27089494,0.24900813,0.23538156,0.27089494,0.24471535
5560,immune_escape,0.27199426,0.24916318,0.23417376,0.27199426,0.2446687
5561,immune_escape,0.27172062,0.24907048,0.2345377,0.27172062,0.24467112
5562,immune_escape,0.27194726,0.24918005,0.23419829,0.27194726,0.24467437
5563,immune_escape,0.27131277,0.24926366,0.23474243,0.27131277,0.2446812
5564,immune_escape,0.26796475,0.25254077,0.23419902,0.26796475,0.24529542
5565,immune_escape,0.27130783,0.24934438,0.23466592,0.27130783,0.24468192
5566,immune_escape,0.2683576,0.2498773,0.23665491,0.2683576,0.24511021
5567,immune_escape,0.27097425,0.2494991,0.23472425,0.27097425,0.24480243
5568,immune_escape,0.272003,0.24921045,0.2341103,0.272003,0.24467626
5569,immune_escape,0.2676444,0.2523241,0.23492494,0.2676444,0.2451066
5570,immune_escape,0.26814634,0.2513192,0.23532315,0.26814634,0.24521141
5571,immune_escape,0.27114546,0.24943376,0.2346532,0.27114546,0.24476765
5572,immune_escape,0.27137476,0.24902712,0.23485681,0.27137476,0.24474135
5573,immune_escape,0.27049053,0.24872532,0.23624349,0.27049053,0.24454063
5574,immune_escape,0.271915,0.2492045,0.23419996,0.271915,0.24468054
5575,immune_escape,0.26895916,0.24992718,0.23591442,0.26895916,0.24519917
5576,immune_escape,0.27120194,0.24942751,0.23461898,0.27120194,0.24475154
5577,immune_escape,0.27119452,0.24937049,0.23474757,0.27119452,0.24468748
5578,immune_escape,0.2700634,0.2504291,0.23418757,0.2700634,0.24531995
5579,immune_escape,0.26980582,0.250814,0.23425058,0.26980582,0.24512957
5580,immune_escape,0.26999626,0.25120366,0.23372589,0.26999626,0.24507421
5581,immune_escape,0.2702564,0.24907552,0.2358177,0.2702564,0.2448504
5582,immune_escape,0.27126873,0.24939409,0.23458458,0.27126873,0.2447526
5583,immune_escape,0.2712089,0.24936874,0.23473552,0.2712089,0.24468681
5584,immune_escape,0.2697997,0.25016752,0.23470414,0.2697997,0.24532866
5585,immune_escape,0.2698719,0.2496969,0.23538703,0.2698719,0.24504411
5586,immune_escape,0.27143887,0.24901122,0.23482224,0.27143887,0.2447277
5587,immune_escape,0.26904204,0.25029838,0.23537387,0.26904204,0.2452857
5588,immune_escape,0.2691827,0.249878,0.23575586,0.2691827,0.2451835
5589,immune_escape,0.2713978,0.24902134,0.23484445,0.2713978,0.24473642
5590,immune_escape,0.27082318,0.24901894,0.23545212,0.27082318,0.2447058
5591,immune_escape,0.2687347,0.24976644,0.2363029,0.2687347,0.24519597
5592,immune_escape,0.2711752,0.24946892,0.23458475,0.2711752,0.24477118
5593,immune_escape,0.27096868,0.2490056,0.23532969,0.27096868,0.24469605
5594,immune_escape,0.27113295,0.2493944,0.23478211,0.27113295,0.24469052
5595,immune_escape,0.27095264,0.2499446,0.23409942,0.27095264,0.24500336
5596,immune_escape,0.2717396,0.2490646,0.23452577,0.2717396,0.24467003
5597,immune_escape,0.26852798,0.24987097,0.23648492,0.26852798,0.24511616
5598,immune_escape,0.27143607,0.2490119,0.23482376,0.27143607,0.2447283
5599,immune_escape,0.27081543,0.24901702,0.23545057,0.27081543,0.24471696
5600,immune_escape,0.27013573,0.24981388,0.23506527,0.27013573,0.24498507
5601,immune_escape,0.26913658,0.24988995,0.23576757,0.26913658,0.24520595
5602,immune_escape,0.26852596,0.24977097,0.23650488,0.26852596,0.24519819
5603,immune_escape,0.26908955,0.24984905,0.2359017,0.26908955,0.2451598
5604,immune_escape,0.271282,0.24938822,0.23464641,0.271282,0.2446834
5605,immune_escape,0.271237,0.24941243,0.23466498,0.271237,0.24468559
5606,immune_escape,0.27175355,0.24905989,0.23451735,0.27175355,0.24466921
5607,immune_escape,0.2709011,0.24901065,0.2353894,0.2709011,0.24469888
5608,immune_escape,0.26872373,0.24978857,0.23627263,0.26872373,0.24521506
5609,immune_escape,0.27189633,0.2501396,0.23298596,0.27189633,0.24497816
5610,immune_escape,0.27193904,0.24919207,0.23419198,0.27193904,0.24467692
5611,immune_escape,0.26945966,0.25004044,0.23520134,0.26945966,0.24529858
5612,immune_escape,0.2730788,0.24942559,0.232927,0.2730788,0.24456863
5613,immune_escape,0.26899865,0.25086063,0.23471275,0.26899865,0.24542797
5614,immune_escape,0.26877457,0.24981824,0.23623732,0.26877457,0.24516988
5615,immune_escape,0.27140403,0.2490198,0.2348411,0.27140403,0.24473512
5616,immune_escape,0.27128983,0.24935783,0.23461588,0.27128983,0.2447365
5617,immune_escape,0.27182543,0.24928634,0.2341878,0.27182543,0.24470045
5618,immune_escape,0.2691596,0.24986407,0.23608068,0.2691596,0.24489565
5619,immune_escape,0.27031586,0.24906622,0.23577906,0.27031586,0.24483886
5620,immune_escape,0.26774573,0.24986404,0.2370679,0.26774573,0.24532235
5621,immune_escape,0.27128932,0.24960779,0.23421754,0.27128932,0.24488533
5622,immune_escape,0.2707123,0.24902812,0.23554245,0.2707123,0.24471714
5623,immune_escape,0.27176687,0.24931252,0.23420654,0.27176687,0.24471402
5624,immune_escape,0.2717075,0.24933107,0.23423898,0.2717075,0.24472249
5625,immune_escape,0.27121705,0.24935834,0.23473819,0.27121705,0.24468638
5626,immune_escape,0.27142552,0.24901447,0.23482947,0.27142552,0.24473053
5627,immune_escape,0.27042517,0.25038868,0.23393992,0.27042517,0.24524619
5628,immune_escape,0.2707597,0.24902268,0.23550051,0.2707597,0.24471706
5629,immune_escape,0.26838002,0.25010642,0.23614463,0.26838002,0.24536893
5630,immune_escape,0.2686585,0.2521538,0.2339115,0.2686585,0.2452762
5631,immune_escape,0.2703011,0.24906617,0.23578908,0.2703011,0.24484363
5632,immune_escape,0.26891416,0.24989013,0.23598056,0.26891416,0.24521513
5633,immune_escape,0.27100545,0.24900916,0.23529688,0.27100545,0.24468853
5634,immune_escape,0.27197996,0.24918517,0.23416166,0.27197996,0.24467328
5635,immune_escape,0.2688014,0.24985899,0.23624684,0.2688014,0.2450927
5636,immune_escape,0.27142242,0.24901526,0.23483115,0.27142242,0.24473122
5637,immune_escape,0.26797187,0.24948895,0.23718177,0.26797187,0.24535736
5638,immune_escape,0.27121368,0.2493467,0.23475307,0.27121368,0.24468656
5639,immune_escape,0.2690419,0.25028184,0.23526533,0.2690419,0.2454109
5640,immune_escape,0.2701122,0.25000727,0.23476206,0.2701122,0.24511842
5641,immune_escape,0.26919276,0.24980955,0.2357849,0.26919276,0.2452128
5642,immune_escape,0.2695564,0.25026673,0.23478472,0.2695564,0.24539211
5643,immune_escape,0.2700333,0.24912217,0.23595582,0.2700333,0.24488874
5644,immune_escape,0.27133703,0.2493394,0.23459414,0.27133703,0.24472943
5645,immune_escape,0.2708895,0.24901548,0.2353908,0.2708895,0.2447043
5646,immune_escape,0.2713052,0.24932234,0.23469076,0.2713052,0.2446817
5647,immune_escape,0.26833415,0.25012076,0.23616944,0.26833415,0.24537566
5648,immune_escape,0.2718668,0.24925661,0.23418553,0.2718668,0.24469106
5649,immune_escape,0.2716991,0.24909954,0.23452683,0.2716991,0.24467443
5650,immune_escape,0.26734993,0.25151122,0.2358468,0.26734993,0.24529211
5651,immune_escape,0.27083042,0.24901801,0.2354467,0.27083042,0.24470484
5652,immune_escape,0.2694732,0.24973945,0.23555556,0.2694732,0.24523172
5653,immune_escape,0.27288824,0.24927588,0.23329042,0.27288824,0.24454543
5654,immune_escape,0.27027255,0.24907121,0.23580728,0.27027255,0.244849
5655,immune_escape,0.27027717,0.24907011,0.2358043,0.27027717,0.24484847
5656,immune_escape,0.26889488,0.25036174,0.23530042,0.26889488,0.24544294
5657,immune_escape,0.2709449,0.24948983,0.23477179,0.2709449,0.24479352
5658,immune_escape,0.27118146,0.24939178,0.23466644,0.27118146,0.24476032
5659,immune_escape,0.2711399,0.24947454,0.23459463,0.2711399,0.24479093
5660,immune_escape,0.2712846,0.24943167,0.23451702,0.2712846,0.2447667
5661,immune_escape,0.27106306,0.24947569,0.23468332,0.27106306,0.24477789
5662,immune_escape,0.26921514,0.25018063,0.23523927,0.26921514,0.24536496
5663,immune_escape,0.26878288,0.24983679,0.23631397,0.26878288,0.24506636
5664,immune_escape,0.27116397,0.24942122,0.23465277,0.27116397,0.24476205
5665,immune_escape,0.26852253,0.249844,0.23639524,0.26852253,0.24523824
5666,immune_escape,0.26872098,0.24974531,0.23634548,0.26872098,0.2451883
5667,immune_escape,0.27142724,0.24901405,0.23482853,0.27142724,0.24473016
5668,immune_escape,0.26933837,0.25014234,0.23517708,0.26933837,0.24534227
5669,immune_escape,0.26896665,0.2502851,0.23533113,0.26896665,0.24541718
5670,immune_escape,0.2715974,0.24921738,0.23450336,0.2715974,0.24468185
5671,immune_escape,0.2711144,0.24946825,0.23462766,0.2711144,0.24478969
5672,immune_escape,0.26902592,0.24988648,0.2363995,0.26902592,0.24468812
5673,immune_escape,0.26831102,0.25012746,0.2361829,0.26831102,0.2453787
5674,immune_escape,0.27126762,0.24938443,0.23460937,0.27126762,0.24473865
5675,immune_escape,0.2696313,0.24976279,0.23537022,0.2696313,0.24523574
5676,immune_escape,0.2701725,0.24909315,0.23587073,0.2701725,0.24486361
5677,immune_escape,0.27169457,0.24909368,0.23453796,0.27169457,0.24467374
5678,immune_escape,0.27125925,0.2493228,0.23473287,0.27125925,0.24468501
5679,immune_escape,0.26736867,0.24996273,0.23728853,0.26736867,0.24538003
5680,immune_escape,0.26929602,0.25001183,0.23530631,0.26929602,0.2453859
5681,immune_escape,0.2691526,0.24979794,0.23592734,0.2691526,0.2451221
5682,immune_escape,0.27141756,0.24901645,0.23483378,0.27141756,0.24473223
5683,immune_escape,0.2689557,0.25031888,0.23530145,0.2689557,0.24542394
5684,immune_escape,0.27034265,0.24906078,0.2357617,0.27034265,0.24483486
5685,immune_escape,0.26785702,0.24983619,0.23699997,0.26785702,0.24530679
5686,immune_escape,0.26928145,0.24981391,0.23576045,0.26928145,0.24514417
5687,immune_escape,0.26810992,0.25305507,0.2341153,0.26810992,0.24471961
5688,immune_escape,0.2706761,0.25006655,0.23411158,0.2706761,0.24514581
5689,immune_escape,0.26837742,0.249798,0.23660661,0.26837742,0.24521792
5690,immune_escape,0.27006233,0.24911423,0.23593669,0.27006233,0.24488671
5691,immune_escape,0.27088588,0.24901712,0.23539878,0.27088588,0.2446981
5692,immune_escape,0.27127612,0.24933966,0.23470096,0.27127612,0.24468327
5693,immune_escape,0.27073067,0.24962547,0.23451214,0.27073067,0.24513179
5694,immune_escape,0.27172616,0.24907139,0.23453161,0.27172616,0.24467093
5695,immune_escape,0.26783252,0.2498447,0.23701273,0.26783252,0.24531008
5696,immune_escape,0.27118957,0.24937046,0.23475222,0.27118957,0.2446877
5697,immune_escape,0.27037206,0.24905562,0.23574226,0.27037206,0.24483007
5698,immune_escape,0.26743513,0.25223485,0.23519067,0.26743513,0.24513936
5699,immune_escape,0.26536012,0.25056165,0.23823474,0.26536012,0.24584347
5700,immune_escape,0.27197075,0.24921031,0.23414077,0.27197075,0.24467817
5701,immune_escape,0.27030307,0.24906687,0.23578778,0.27030307,0.24484229
5702,immune_escape,0.2711602,0.2494455,0.23462613,0.2711602,0.2447682
5703,immune_escape,0.27105692,0.24945185,0.23471524,0.27105692,0.24477609
5704,immune_escape,0.26850846,0.2518682,0.23433553,0.26850846,0.24528782
5705,immune_escape,0.2690635,0.24983877,0.2359495,0.2690635,0.24514823
5706,immune_escape,0.2694843,0.2502696,0.23484462,0.2694843,0.24540144
5707,immune_escape,0.2703521,0.24905871,0.23575561,0.2703521,0.24483356
5708,immune_escape,0.2689858,0.24981949,0.23604411,0.2689858,0.24515061
5709,immune_escape,0.2690095,0.24982242,0.23609649,0.2690095,0.24507162
5710,immune_escape,0.27140737,0.24921654,0.23461695,0.27140737,0.24475916
5711,immune_escape,0.27173403,0.24906406,0.23453158,0.27173403,0.24467032
5712,immune_escape,0.27168986,0.24908587,0.23455107,0.27168986,0.24467316
5713,immune_escape,0.27138227,0.24902524,0.2348528,0.27138227,0.24473974
5714,immune_escape,0.27134266,0.25024244,0.23342983,0.27134266,0.24498509
5715,immune_escape,0.26745573,0.2499038,0.23728858,0.26745573,0.2453519
5716,immune_escape,0.270106,0.2491078,0.23591223,0.270106,0.24487388
5717,immune_escape,0.27016342,0.24909508,0.23587641,0.27016342,0.244865
5718,immune_escape,0.27022055,0.24908279,0.23584044,0.27022055,0.24485622
5719,immune_escape,0.2713614,0.24903049,0.23486392,0.2713614,0.24474418
5720,immune_escape,0.2712817,0.24942976,0.23453109,0.2712817,0.2447575
5721,immune_escape,0.27168703,0.2490944,0.23454459,0.27168703,0.24467401
5722,immune_escape,0.26884547,0.2497378,0.2362354,0.26884547,0.24518137
5723,immune_escape,0.27099478,0.24947235,0.23473631,0.27099478,0.24479659
5724,immune_escape,0.2711877,0.24942052,0.23462895,0.2711877,0.24476284
5725,immune_escape,0.2683483,0.24982011,0.23660336,0.2683483,0.24522817
5726,immune_escape,0.26838544,0.24987336,0.23648742,0.26838544,0.24525377
5727,immune_escape,0.26803723,0.25084308,0.23561184,0.26803723,0.24550796
5728,immune_escape,0.27032956,0.24906111,0.23577073,0.27032956,0.24483861
5729,immune_escape,0.27136913,0.2492712,0.2346817,0.27136913,0.24467795
5730,immune_escape,0.2719393,0.24920687,0.23417434,0.2719393,0.24467947
5731,immune_escape,0.27174422,0.24906804,0.23451781,0.27174422,0.24466996
5732,immune_escape,0.27063718,0.24979012,0.23440403,0.27063718,0.24516872
5733,immune_escape,0.26865372,0.24982609,0.23633625,0.26865372,0.24518396
5734,immune_escape,0.2700257,0.25021186,0.2347882,0.2700257,0.24497414
